artist_name,total_listening_sessions,avg_engagement_score,most_listened_genre,sessions_normalized,engagement_normalized,priority_score
Unlicensed Artist 521,24,0.26009840134541334,r&b,0.5666666666666667,0.42302811711534705,0.5092112468461388
Unlicensed Artist 661,25,0.24661244488877293,r&b,0.6,0.3729210629286665,0.5091684251714665
Unlicensed Artist 509,22,0.28667848699058623,ambient,0.5,0.5217863917687916,0.5087145567075166
Unlicensed Artist 441,18,0.3404672431893616,r&b,0.36666666666666664,0.7216384475092718,0.5086553790037087
Unlicensed Artist 1212,24,0.2594123561541517,ambient,0.5666666666666667,0.4204791170734455,0.5081916468293781
Unlicensed Artist 1185,22,0.2862633747537629,folk,0.5,0.5202440427770136,0.5080976171108055
Unlicensed Artist 730,20,0.3128966851839504,folk,0.43333333333333335,0.6192000740519761,0.5076800296207904
Unlicensed Artist 1206,18,0.3397920094397193,hip-hop,0.36666666666666664,0.7191296173650559,0.5076518469460223
Unlicensed Artist 882,22,0.28584485187013237,vaporwave,0.5,0.51868902153133,0.507475608612532
Unlicensed Artist 1446,22,0.2857707318535124,folk,0.5,0.5184136287031658,0.5073654514812663
Unlicensed Artist 1407,25,0.2452919860835496,ambient,0.6,0.3680148999051291,0.5072059599620516
Unlicensed Artist 1187,22,0.28557256614477855,experimental,0.5,0.5176773442625779,0.5070709377050312
Unlicensed Artist 1392,21,0.2986179300097113,folk,0.4666666666666667,0.5661473772310804,0.5064589508924322
Unlicensed Artist 1180,21,0.29855245586046314,ambient,0.4666666666666667,0.5659041081122194,0.5063616432448877
Unlicensed Artist 631,23,0.27162112308064656,synthwave,0.5333333333333333,0.4658407751735064,0.5063363100694026
Unlicensed Artist 1271,21,0.2984164848113283,experimental,0.4666666666666667,0.5653989078508421,0.5061595631403368
Unlicensed Artist 136,23,0.2713828595708572,vaporwave,0.5333333333333333,0.4649555074037262,0.5059822029614904
Unlicensed Artist 1191,24,0.2577240399122293,lo-fi indie,0.5666666666666667,0.41420618020832584,0.5056824720833303
Unlicensed Artist 1398,23,0.2710673984563751,r&b,0.5333333333333333,0.4637834120311832,0.5055133648124732
Unlicensed Artist 921,25,0.24413751025993777,r&b,0.6,0.36372544644019167,0.5054901785760767
Unlicensed Artist 481,18,0.3383127589862279,r&b,0.36666666666666664,0.7136334641728759,0.5054533856691503
Unlicensed Artist 1433,24,0.2575621956830364,synthwave,0.5666666666666667,0.4136048481791113,0.5054419392716445
Unlicensed Artist 1489,22,0.28445206459279676,hip-hop,0.5,0.5135141221609846,0.5054056488643939
Unlicensed Artist 647,18,0.33826673304231236,jazz,0.36666666666666664,0.713462454836372,0.5053849819345488
Unlicensed Artist 66,24,0.25725871154997765,vaporwave,0.5666666666666667,0.41247725326592405,0.5049909013063696
Unlicensed Artist 966,21,0.29751362120486424,hip-hop,0.4666666666666667,0.5620443192610204,0.5048177277044081
Unlicensed Artist 94,20,0.3107965098563952,experimental,0.43333333333333335,0.6113968752742192,0.5045587501096876
Unlicensed Artist 439,20,0.3104831680778534,ambient,0.43333333333333335,0.6102326542916865,0.5040930617166746
Unlicensed Artist 1081,23,0.27009686347791884,jazz,0.5333333333333333,0.46017739054416934,0.5040709562176677
Unlicensed Artist 696,21,0.2969421529018568,lo-fi indie,0.4666666666666667,0.5599210295027576,0.503968411801103
Unlicensed Artist 1010,22,0.28325495985135296,sludge metal,0.5,0.5090662810056676,0.5036265124022671
Unlicensed Artist 500,16,0.3639230732498307,synthwave,0.3,0.808788554482573,0.5035154217930292
Unlicensed Artist 1325,20,0.309978198242418,lo-fi indie,0.43333333333333335,0.6083564395057235,0.5033425758022894
Unlicensed Artist 1367,22,0.2830142762321381,hip-hop,0.5,0.5081720213223726,0.5032688085289491
Unlicensed Artist 1099,23,0.26950222410711216,ambient,0.5333333333333333,0.4579680087127552,0.5031872034851022
Unlicensed Artist 888,17,0.34990823948063454,folk,0.3333333333333333,0.7567164573088756,0.5026865829235503
Unlicensed Artist 857,20,0.30939574902070244,jazz,0.43333333333333335,0.6061923501578655,0.5024769400631462
Unlicensed Artist 1163,21,0.29570708127879053,vaporwave,0.4666666666666667,0.555332122446711,0.5021328489786844
Unlicensed Artist 1172,21,0.29522824010731724,jazz,0.4666666666666667,0.5535529886787081,0.5014211954714832
Unlicensed Artist 1282,23,0.2680356781805987,jazz,0.5333333333333333,0.4525190591745204,0.5010076236698082
Unlicensed Artist 1278,23,0.26785710605520124,synthwave,0.5333333333333333,0.45185557466807924,0.5007422298672317
Unlicensed Artist 721,20,0.3078319502678856,experimental,0.43333333333333335,0.6003820578662964,0.5001528231465185
Unlicensed Artist 862,23,0.2673557968535478,synthwave,0.5333333333333333,0.4499929609623112,0.49999718438492446
Unlicensed Artist 1491,20,0.3076697636095131,sludge metal,0.43333333333333335,0.5997794535418973,0.49991178141675896
Unlicensed Artist 224,19,0.3209922949339818,experimental,0.4,0.6492793018563416,0.49971172074253667
Unlicensed Artist 144,22,0.280386779321774,lo-fi indie,0.5,0.4984095598695091,0.49936382394780365
Unlicensed Artist 378,25,0.2400098313823326,hip-hop,0.6,0.34838906078224013,0.49935562431289604
Unlicensed Artist 652,18,0.334115940930108,ambient,0.36666666666666664,0.6980401919844509,0.49921607679378033
Unlicensed Artist 284,23,0.266686713973226,synthwave,0.5333333333333333,0.44750698436528924,0.4990027937461157
Unlicensed Artist 301,24,0.25319643853856605,ambient,0.5666666666666667,0.39738388302123034,0.4989535532084921
Unlicensed Artist 998,19,0.32039671043171375,folk,0.4,0.6470664083901762,0.49882656335607045
Unlicensed Artist 399,23,0.2663753633084408,folk,0.5333333333333333,0.44635016136340494,0.498540064545362
Unlicensed Artist 845,20,0.3066261264837461,experimental,0.43333333333333335,0.5959018211188526,0.4983607284475411
Unlicensed Artist 223,19,0.32007146667386793,r&b,0.4,0.6458579656185672,0.4983431862474269
Unlicensed Artist 851,16,0.36020580037156064,experimental,0.3,0.7949770317969543,0.49799081271878176
Unlicensed Artist 239,21,0.29291888851453923,sludge metal,0.4666666666666667,0.5449725957516312,0.49798903830065244
Unlicensed Artist 748,21,0.2925823274716513,folk,0.4666666666666667,0.543722103621738,0.4974888414486952
Unlicensed Artist 327,21,0.2924246291619528,hip-hop,0.4666666666666667,0.54313617575117,0.497254470300468
Unlicensed Artist 41,21,0.2923303882082284,hip-hop,0.4666666666666667,0.5427860236065998,0.4971144094426399
Unlicensed Artist 599,18,0.3326843053178815,vaporwave,0.36666666666666664,0.6927209516748701,0.49708838066994804
Unlicensed Artist 247,20,0.30571836734304914,folk,0.43333333333333335,0.59252904317777,0.497011617271108
Unlicensed Artist 175,21,0.29198558723983403,hip-hop,0.4666666666666667,0.5415049160438916,0.4966019664175566
Unlicensed Artist 20,20,0.3051798146683403,vaporwave,0.43333333333333335,0.5905280513948898,0.49621122055795597
Unlicensed Artist 676,21,0.29155952440890176,experimental,0.4666666666666667,0.5399218801335286,0.4959687520534114
Unlicensed Artist 576,23,0.26449681101043604,sludge metal,0.5333333333333333,0.4393704026721117,0.4957481610688447
Unlicensed Artist 936,25,0.23751017357838433,jazz,0.6,0.3391015853678492,0.49564063414713966
Unlicensed Artist 13,20,0.30450912911622546,lo-fi indie,0.43333333333333335,0.5880361200728444,0.49521444802913783
Unlicensed Artist 612,20,0.3045036664271377,ambient,0.43333333333333335,0.5880158234584364,0.4952063293833746
Unlicensed Artist 137,24,0.2505973986529722,folk,0.5666666666666667,0.3877271536079695,0.4950908614431878
Unlicensed Artist 574,24,0.2505840309254403,synthwave,0.5666666666666667,0.38767748583320333,0.4950709943332813
Unlicensed Artist 544,24,0.2505453108194268,lo-fi indie,0.5666666666666667,0.3875336213282,0.49501344853128
Unlicensed Artist 1361,20,0.30417602316287523,hip-hop,0.43333333333333335,0.586798465323766,0.4947193861295064
Unlicensed Artist 1445,20,0.3039370527371937,hip-hop,0.43333333333333335,0.5859105710088809,0.4943642284035524
Unlicensed Artist 448,19,0.3172196201288817,hip-hop,0.4,0.6352619333815389,0.49410477335261554
Unlicensed Artist 151,24,0.24985291590228478,hip-hop,0.5666666666666667,0.3849610288878073,0.4939844115551229
Unlicensed Artist 997,18,0.3304697222484792,ambient,0.36666666666666664,0.6844926710767366,0.49379706843069465
Unlicensed Artist 412,21,0.29007508769404766,sludge metal,0.4666666666666667,0.5344064573938039,0.4937625829575215
Unlicensed Artist 1005,24,0.24969934396667945,vaporwave,0.5666666666666667,0.38439043255497246,0.49375617302198893
Unlicensed Artist 1281,22,0.2765826096905793,r&b,0.5,0.4842751724081184,0.4937100689632474
Unlicensed Artist 44,18,0.33035509487723375,folk,0.36666666666666664,0.6840667732236078,0.4936267092894431
Unlicensed Artist 186,21,0.2897545289531373,ambient,0.4666666666666667,0.5332154217967031,0.49328616871868125
Unlicensed Artist 1108,19,0.31657678747417534,jazz,0.4,0.6328734894646464,0.49314939578585854
Unlicensed Artist 1391,24,0.24929084364476753,folk,0.5666666666666667,0.38287265012469934,0.4931490600498797
Unlicensed Artist 1002,21,0.2895867126491343,lo-fi indie,0.4666666666666667,0.5325919005310723,0.4930367602124289
Unlicensed Artist 391,17,0.3431952726220288,lo-fi indie,0.3333333333333333,0.7317744374218158,0.49270977496872637
Unlicensed Artist 695,20,0.30281971951091435,lo-fi indie,0.43333333333333335,0.5817591208174345,0.49270364832697383
Unlicensed Artist 398,24,0.24897326400555175,r&b,0.5666666666666667,0.38169268337618323,0.4926770733504733
Unlicensed Artist 941,22,0.27588109386083787,sludge metal,0.5,0.4816686912284791,0.49266747649139164
Unlicensed Artist 1112,18,0.3296004902352616,folk,0.36666666666666664,0.6812630406291575,0.492505216251663
Unlicensed Artist 644,21,0.2890948481320942,r&b,0.4666666666666667,0.5307643785390597,0.4923057514156238
Unlicensed Artist 944,18,0.3294003048831282,sludge metal,0.36666666666666664,0.6805192522060688,0.4922077008824275
Unlicensed Artist 1362,22,0.2753850435273148,experimental,0.5,0.4798256168406093,0.49193024673624375
Unlicensed Artist 645,17,0.3422923683100695,hip-hop,0.3333333333333333,0.728419697590778,0.4913678790363112
Unlicensed Artist 1342,18,0.32843187754600217,ambient,0.36666666666666664,0.6769210616577563,0.4907684246631025
Unlicensed Artist 715,20,0.30151722483379706,hip-hop,0.43333333333333335,0.5769197034891927,0.4907678813956771
Unlicensed Artist 1293,19,0.31475295591540453,hip-hop,0.4,0.6260970456108841,0.49043881824435365
Unlicensed Artist 589,20,0.3008560854155547,ambient,0.43333333333333335,0.5744632408154973,0.48978529632619894
Unlicensed Artist 422,18,0.3275537845930907,jazz,0.36666666666666664,0.6736585083999329,0.4894634033599731
Unlicensed Artist 242,17,0.3406612623784439,hip-hop,0.3333333333333333,0.7223593255613298,0.48894373022453186
Unlicensed Artist 583,18,0.3271607080604862,folk,0.36666666666666664,0.6721980330393567,0.4888792132157426
Unlicensed Artist 782,21,0.2861700938190969,synthwave,0.4666666666666667,0.5198974575820429,0.48795898303281715
Unlicensed Artist 1074,19,0.31297357378311996,lo-fi indie,0.4,0.6194857535451076,0.48779430141804303
Unlicensed Artist 767,17,0.33980749117157044,synthwave,0.3333333333333333,0.7191871397202009,0.48767485588808035
Unlicensed Artist 450,22,0.27210189356423037,sludge metal,0.5,0.4676270772982199,0.48705083091928797
Unlicensed Artist 1161,23,0.25858490773966625,ambient,0.5333333333333333,0.4174047335341979,0.4869618934136792
Unlicensed Artist 1001,22,0.27183766370573886,vaporwave,0.5,0.46664533159262306,0.4866581326370492
Unlicensed Artist 1089,20,0.2984903886265391,lo-fi indie,0.43333333333333335,0.5656734973829435,0.48626939895317745
Unlicensed Artist 581,21,0.2850115029860635,ambient,0.4666666666666667,0.5155927148047953,0.4862370859219181
Unlicensed Artist 345,19,0.31139885677995605,hip-hop,0.4,0.6136348945081596,0.48545395780326384
Unlicensed Artist 913,18,0.32483296999285266,folk,0.36666666666666664,0.6635493251881697,0.48541973007526784
Unlicensed Artist 472,21,0.28443468555016815,experimental,0.4666666666666667,0.5134495503500415,0.48537982014001657
Unlicensed Artist 662,17,0.3382206390642829,hip-hop,0.3333333333333333,0.7132911927192038,0.48531647708768155
Unlicensed Artist 533,21,0.28423098574713845,ambient,0.4666666666666667,0.5126927039890851,0.485077081595634
Unlicensed Artist 106,17,0.3379745596898305,experimental,0.3333333333333333,0.7123768851141365,0.4849507540456546
Unlicensed Artist 1110,15,0.364871006625597,jazz,0.26666666666666666,0.8123105997433301,0.484924239897332
Unlicensed Artist 1031,20,0.2975840034987917,hip-hop,0.43333333333333335,0.5623058245852401,0.4849223298340961
Unlicensed Artist 1264,17,0.3379212301224976,ambient,0.3333333333333333,0.7121787391740475,0.48487149566961896
Unlicensed Artist 279,21,0.2835821658223821,lo-fi indie,0.4666666666666667,0.5102820143778817,0.4841128057511527
Unlicensed Artist 432,19,0.31046385142593413,lo-fi indie,0.4,0.6101608832958705,0.4840643533183482
Unlicensed Artist 114,22,0.27007913218923535,lo-fi indie,0.5,0.4601115099634542,0.4840446039853817
Unlicensed Artist 238,22,0.26976798942962604,vaporwave,0.5,0.45895545943298843,0.4835821837731954
Unlicensed Artist 459,22,0.2695113945858703,synthwave,0.5,0.45800208161500205,0.48320083264600083
Unlicensed Artist 1464,18,0.3232626804724756,vaporwave,0.36666666666666664,0.6577149164579258,0.4830859665831703
Unlicensed Artist 1000,18,0.3232602736958713,ambient,0.36666666666666664,0.6577059740824915,0.4830823896329966
Unlicensed Artist 1252,20,0.29628427632691745,lo-fi indie,0.43333333333333335,0.5574766899192345,0.48299067596769385
Unlicensed Artist 943,20,0.2961873765362405,sludge metal,0.43333333333333335,0.5571166588693243,0.48284666354772976
Unlicensed Artist 433,23,0.2556827621032804,folk,0.5333333333333333,0.40662181508658407,0.48264872603463366
Unlicensed Artist 809,20,0.29602910184444053,hip-hop,0.43333333333333335,0.5565285894517862,0.4826114357807145
Unlicensed Artist 1035,21,0.2825528770949249,ambient,0.4666666666666667,0.50645769341064,0.482583077364256
Unlicensed Artist 1118,19,0.30940128994793303,jazz,0.4,0.6062129374659946,0.48248517498639787
Unlicensed Artist 1469,18,0.3226771465082029,ambient,0.36666666666666664,0.6555393657529919,0.48221574630119673
Unlicensed Artist 389,23,0.25504393044087637,hip-hop,0.5333333333333333,0.4042482368515391,0.4816992947406157
Unlicensed Artist 803,21,0.28194309084436936,folk,0.4666666666666667,0.5041920333666441,0.48167681334665763
Unlicensed Artist 1162,19,0.3086472263479499,synthwave,0.4,0.6034112151123714,0.4813644860449485
Unlicensed Artist 846,20,0.29516092856168524,vaporwave,0.43333333333333335,0.5533028927159029,0.4813211570863612
Unlicensed Artist 826,21,0.281629956251456,ambient,0.4666666666666667,0.503028582182052,0.4812114328728208
Unlicensed Artist 353,19,0.30851572300512864,synthwave,0.4,0.602922614608161,0.48116904584326436
Unlicensed Artist 625,23,0.2546748015323902,hip-hop,0.5333333333333333,0.40287673885813724,0.4811506955432549
Unlicensed Artist 413,18,0.32182441789303595,hip-hop,0.36666666666666664,0.652371053660032,0.4809484214640128
Unlicensed Artist 177,20,0.2948868154332453,ambient,0.43333333333333335,0.5522844257332917,0.4809137702933167
Unlicensed Artist 1092,18,0.3217642977225008,folk,0.36666666666666664,0.6521476772423191,0.48085907089692764
Unlicensed Artist 962,17,0.3351240065710481,hip-hop,0.3333333333333333,0.7017856586005357,0.4807142634402143
Unlicensed Artist 860,25,0.2274315193041709,experimental,0.6,0.30165435813776525,0.4806617432551061
Unlicensed Artist 874,21,0.2810649431439266,synthwave,0.4666666666666667,0.5009292766944372,0.48037171067777484
Unlicensed Artist 510,19,0.30795767326438095,jazz,0.4,0.6008491815010313,0.48033967260041255
Unlicensed Artist 810,20,0.2944681154683545,lo-fi indie,0.43333333333333335,0.5507287465424091,0.48029149861696363
Unlicensed Artist 1482,18,0.32134134647950613,synthwave,0.36666666666666664,0.6505762024330094,0.48023048097320375
Unlicensed Artist 1378,20,0.29423804391627,hip-hop,0.43333333333333335,0.5498739159811378,0.4799495663924551
Unlicensed Artist 1339,17,0.3345248959127663,experimental,0.3333333333333333,0.6995596637061532,0.47982386548246125
Unlicensed Artist 375,18,0.32099900143369525,folk,0.36666666666666664,0.6493042198475591,0.47972168793902364
Unlicensed Artist 355,15,0.3612403099033502,vaporwave,0.26666666666666666,0.7988207506561008,0.4795283002624403
Unlicensed Artist 1286,19,0.30739799757470976,lo-fi indie,0.4,0.5987697071827294,0.47950788287309176
Unlicensed Artist 128,16,0.34767004587297345,sludge metal,0.3,0.7484004517856534,0.47936018071426134
Unlicensed Artist 550,20,0.29383687249077883,folk,0.43333333333333335,0.5483833640562621,0.47935334562250487
Unlicensed Artist 1418,16,0.3475028101647301,folk,0.3,0.7477790877228344,0.4791116350891338
Unlicensed Artist 717,19,0.3070290000241429,folk,0.4,0.5973986972495109,0.4789594788998044
Unlicensed Artist 1127,21,0.2798229904493541,lo-fi indie,0.4666666666666667,0.4963148030258977,0.4785259212103591
Unlicensed Artist 1174,18,0.3200531956665152,experimental,0.36666666666666664,0.6457900797138179,0.4783160318855271
Unlicensed Artist 1061,18,0.32000145032884136,hip-hop,0.36666666666666664,0.6455978199770268,0.4782391279908107
Unlicensed Artist 1315,20,0.29272204712788075,folk,0.43333333333333335,0.5442412318280423,0.47769649273121695
Unlicensed Artist 1479,21,0.2791866071241401,experimental,0.4666666666666667,0.49395032158459096,0.47758012863383636
Unlicensed Artist 461,20,0.2923080665622504,ambient,0.43333333333333335,0.5427030875591529,0.4770812350236612
Unlicensed Artist 79,20,0.2922600641383075,ambient,0.43333333333333335,0.5425247346136032,0.4770098938454413
Unlicensed Artist 1020,21,0.2786352201684777,ambient,0.4666666666666667,0.49190164404703285,0.47676065761881314
Unlicensed Artist 1097,23,0.25140413097510794,experimental,0.5333333333333333,0.3907245665322488,0.47628982661289954
Unlicensed Artist 577,23,0.2514036483740389,synthwave,0.5333333333333333,0.3907227734285861,0.4762891093714344
Unlicensed Artist 555,19,0.3044935528415816,synthwave,0.4,0.5879782464440724,0.475191298577629
Unlicensed Artist 244,21,0.2774517772701919,r&b,0.4666666666666667,0.4875045634527194,0.47500182538108776
Unlicensed Artist 1121,21,0.27743452609550345,sludge metal,0.4666666666666667,0.4874404667349467,0.4749761866939787
Unlicensed Artist 693,22,0.2639083083288351,lo-fi indie,0.5,0.437183821701693,0.4748735286806772
Unlicensed Artist 683,16,0.3446108431198508,ambient,0.3,0.7370339878191112,0.4748135951276445
Unlicensed Artist 1067,18,0.3176420975937024,lo-fi indie,0.36666666666666664,0.6368316478686413,0.4747326591474565
Unlicensed Artist 103,20,0.29068967041296595,ambient,0.43333333333333335,0.5366899387099453,0.4746759754839781
Unlicensed Artist 742,24,0.23685295167756779,lo-fi indie,0.5666666666666667,0.3366596782252029,0.47466387129008114
Unlicensed Artist 1257,20,0.29052559242375187,jazz,0.43333333333333335,0.5360803071481925,0.47443212285927705
Unlicensed Artist 1439,20,0.290524127155566,hip-hop,0.43333333333333335,0.5360748629460982,0.4744299451784393
Unlicensed Artist 157,19,0.3039675340398418,ambient,0.4,0.5860238242503828,0.47440952970015315
Unlicensed Artist 569,20,0.29047909599703214,experimental,0.43333333333333335,0.5359075497334239,0.4743630198933696
Unlicensed Artist 1498,19,0.3038871582566418,vaporwave,0.4,0.5857251881293893,0.4742900752517557
Unlicensed Artist 113,19,0.30378125973650233,r&b,0.4,0.5853317223115233,0.47413268892460936
Unlicensed Artist 1220,21,0.2766836982120796,jazz,0.4666666666666667,0.484650766682114,0.47386030667284557
Unlicensed Artist 1428,21,0.2764283764648105,hip-hop,0.4666666666666667,0.48370211905251614,0.47348084762100645
Unlicensed Artist 1164,17,0.3301625243279536,ambient,0.3333333333333333,0.6833512775909055,0.4733405110363622
Unlicensed Artist 1423,20,0.2897197854452017,vaporwave,0.43333333333333335,0.5330863323368371,0.47323453293473483
Unlicensed Artist 934,18,0.3165976328289549,hip-hop,0.36666666666666664,0.6329509403540097,0.47318037614160385
Unlicensed Artist 216,14,0.3703632855148085,sludge metal,0.23333333333333334,0.8327171550214004,0.4730868620085602
Unlicensed Artist 407,20,0.2895487534426864,lo-fi indie,0.43333333333333335,0.5324508631474439,0.4729803452589776
Unlicensed Artist 14,18,0.3164174644968997,sludge metal,0.36666666666666664,0.6322815251437471,0.47291261005749885
Unlicensed Artist 1450,23,0.2489490310926879,hip-hop,0.5333333333333333,0.38160264601903515,0.47264105840761406
Unlicensed Artist 221,19,0.30271301180357,lo-fi indie,0.4,0.5813626484655305,0.4725450593862122
Unlicensed Artist 1444,20,0.28920856171073805,hip-hop,0.43333333333333335,0.5311868811969311,0.47247475247877246
Unlicensed Artist 893,21,0.27556871052535736,experimental,0.4666666666666667,0.48050803133993036,0.47220321253597214
Unlicensed Artist 617,20,0.2890143223435605,ambient,0.43333333333333335,0.5304651850734382,0.4721860740293753
Unlicensed Artist 274,20,0.28895208834181335,sludge metal,0.43333333333333335,0.5302339547185261,0.47209358188741046
Unlicensed Artist 160,15,0.3560337632294931,hip-hop,0.26666666666666666,0.7794758330634015,0.4717903332253607
Unlicensed Artist 1456,20,0.2884118158472729,lo-fi indie,0.43333333333333335,0.528226572947233,0.4712906291788932
Unlicensed Artist 489,20,0.28822044643792605,lo-fi indie,0.43333333333333335,0.5275155401484363,0.47100621605937454
Unlicensed Artist 895,23,0.24778831133383783,hip-hop,0.5333333333333333,0.37728999322060397,0.47091599728824163
Unlicensed Artist 666,20,0.2878781423269179,folk,0.43333333333333335,0.5262437096561938,0.4704974838624776
Unlicensed Artist 46,20,0.2877891551144032,lo-fi indie,0.43333333333333335,0.5259130777804546,0.47036523111218187
Unlicensed Artist 899,18,0.3145914107784317,hip-hop,0.36666666666666664,0.6254968248584357,0.47019872994337425
Unlicensed Artist 804,19,0.30112182776964314,hip-hop,0.4,0.5754506061965747,0.4701802424786299
Unlicensed Artist 953,16,0.3412564060723965,folk,0.3,0.7245705812047558,0.4698282324819023
Unlicensed Artist 16,20,0.2874231084190728,hip-hop,0.43333333333333335,0.5245530317461414,0.46982121269845656
Unlicensed Artist 1312,19,0.30082391096578254,hip-hop,0.4,0.5743436966879937,0.46973747867519744
Unlicensed Artist 842,18,0.3140097366036747,vaporwave,0.36666666666666664,0.6233356151965735,0.4693342460786294
Unlicensed Artist 1458,20,0.2869246234299289,ambient,0.43333333333333335,0.5227009113983866,0.46908036455935465
Unlicensed Artist 1487,21,0.2734387701586199,experimental,0.4666666666666667,0.4725942405966745,0.46903769623866975
Unlicensed Artist 502,19,0.30009747603392717,folk,0.4,0.571644628615914,0.4686578514463656
Unlicensed Artist 1335,20,0.2866125568028689,ambient,0.43333333333333335,0.5215414282395743,0.46861657129582973
Unlicensed Artist 131,21,0.27300079486610607,r&b,0.4666666666666667,0.47096694395034644,0.4683867775801386
Unlicensed Artist 719,17,0.3268179569956928,vaporwave,0.3333333333333333,0.6709245418908897,0.4683698167563559
Unlicensed Artist 1200,20,0.2863823070585235,hip-hop,0.43333333333333335,0.5206859356051825,0.468274374242073
Unlicensed Artist 456,19,0.299780187281455,sludge metal,0.4,0.5704657426567266,0.46818629706269066
Unlicensed Artist 545,23,0.24562109449652939,ambient,0.5333333333333333,0.3692377017980086,0.4676950807192034
Unlicensed Artist 1072,25,0.21854315478628725,experimental,0.6,0.26862965099441183,0.4674518603977647
Unlicensed Artist 1132,19,0.29916808971559433,r&b,0.4,0.5681914949236327,0.4672765979694531
Unlicensed Artist 940,21,0.2722380248691042,sludge metal,0.4666666666666667,0.4681328729895932,0.46725314919583727
Unlicensed Artist 501,22,0.25876006313965083,lo-fi indie,0.5,0.4180555232016816,0.46722220928067265
Unlicensed Artist 1298,21,0.27217766393729037,synthwave,0.4666666666666667,0.4679086020236533,0.4671634408094613
Unlicensed Artist 1015,22,0.25863510824183755,jazz,0.5,0.41759125343663,0.467036501374652
Unlicensed Artist 925,18,0.31245804418903345,hip-hop,0.36666666666666664,0.6175703039892096,0.46702812159568385
Unlicensed Artist 425,20,0.28538274637686145,ambient,0.43333333333333335,0.5169720691545567,0.4667888276618227
Unlicensed Artist 1385,16,0.33904585537024556,jazz,0.3,0.7163572828620534,0.4665429131448213
Unlicensed Artist 1459,20,0.28491808539882435,experimental,0.43333333333333335,0.5152456218773614,0.46609824875094463
Unlicensed Artist 1299,20,0.28489845124616997,folk,0.43333333333333335,0.5151726712079651,0.4660690684831861
Unlicensed Artist 702,24,0.23102207434106078,jazz,0.5666666666666667,0.31499506084373546,0.46599802433749415
Unlicensed Artist 1420,22,0.2578216749673245,ambient,0.5,0.4145689431322537,0.46582757725290147
Unlicensed Artist 571,18,0.31152082581558443,ambient,0.36666666666666664,0.6140880703060334,0.4656352281224133
Unlicensed Artist 975,19,0.29787083176434814,ambient,0.4,0.563371534643753,0.4653486138575012
Unlicensed Artist 1351,21,0.27090142812352896,experimental,0.4666666666666667,0.4631667494690548,0.4652666997876219
Unlicensed Artist 703,22,0.2573784509844159,experimental,0.5,0.4129221449833911,0.46516885799335644
Unlicensed Artist 1038,21,0.2706661777256791,folk,0.4666666666666667,0.4622926769128811,0.46491707076515243
Unlicensed Artist 1368,21,0.2705895901511869,r&b,0.4666666666666667,0.46200811587655827,0.4648032463506233
Unlicensed Artist 1454,18,0.31083601926912974,r&b,0.36666666666666664,0.6115436724473481,0.4646174689789392
Unlicensed Artist 212,16,0.33772284953690174,folk,0.3,0.7114416563587502,0.4645766625435001
Unlicensed Artist 233,21,0.2703041437504031,lo-fi indie,0.4666666666666667,0.46094754013486344,0.4643790160539454
Unlicensed Artist 920,24,0.229664187651499,sludge metal,0.5666666666666667,0.3099498345631967,0.46397993382527863
Unlicensed Artist 1388,20,0.2832725338258361,folk,0.43333333333333335,0.5091315770856701,0.4636526308342681
Unlicensed Artist 318,20,0.2832478281043111,r&b,0.43333333333333335,0.5090397830085385,0.46361591320341544
Unlicensed Artist 1217,18,0.31012099321813064,ambient,0.36666666666666664,0.6088869940576845,0.46355479762307383
Unlicensed Artist 974,21,0.26971721307737406,synthwave,0.4666666666666667,0.45876679996030867,0.46350671998412346
Unlicensed Artist 1260,22,0.2561240601891646,ambient,0.5,0.40826145756748433,0.46330458302699373
Unlicensed Artist 473,22,0.2560883192563931,synthwave,0.5,0.4081286621768998,0.4632514648707599
Unlicensed Artist 305,18,0.3098414789016845,synthwave,0.36666666666666664,0.6078484589678561,0.46313938358714246
Unlicensed Artist 657,16,0.33666238028894574,jazz,0.3,0.7075014842069652,0.4630005936827861
Unlicensed Artist 675,18,0.3095513417686978,vaporwave,0.36666666666666664,0.6067704548165841,0.46270818192663365
Unlicensed Artist 1494,22,0.25568358980088546,experimental,0.5,0.4066248903959906,0.4626499561583962
Unlicensed Artist 141,18,0.30938953712185896,vaporwave,0.36666666666666664,0.606169269855556,0.46246770794222236
Unlicensed Artist 246,18,0.309343445681603,experimental,0.36666666666666664,0.605998017167482,0.46239920686699276
Unlicensed Artist 366,18,0.30916833786322584,sludge metal,0.36666666666666664,0.6053474042894007,0.4621389617157603
Unlicensed Artist 387,18,0.3089582884044848,ambient,0.36666666666666664,0.6045669657906662,0.46182678631626645
Unlicensed Artist 360,19,0.29547616632267815,experimental,0.4,0.5544741582188389,0.46178966328753557
Unlicensed Artist 1302,19,0.29538466526925167,r&b,0.4,0.5541341861703661,0.4616536744681464
Unlicensed Artist 1478,19,0.2952605249821989,synthwave,0.4,0.5536729430905666,0.4614691772362266
Unlicensed Artist 206,22,0.25478916186341194,ambient,0.5,0.40330164452365214,0.46132065780946085
Unlicensed Artist 780,19,0.29510565573967706,r&b,0.4,0.5530975266155215,0.4612390106462086
Unlicensed Artist 945,20,0.2815271268888591,folk,0.43333333333333335,0.5026465198151603,0.4610586079260641
Unlicensed Artist 380,23,0.2410711441458309,ambient,0.5333333333333333,0.35233236701495746,0.46093294680598296
